Ntime,time,Close Price,Open Price,High Price,Low Price,Volume,MACD,CCI,ATR,BOLL,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,Federal Fund Rate
20130531,735385,1630.74,1652.13,1658.99,1630.74,409960,15.16475147,-99.33054094,28.25,1632.12,1638.915859,1655.195,-19.77,1648.634,-19.6,-1.690398968,-0.022027383,28214971.31,83.27,0.09
20130603,735388,1640.42,1631.71,1640.42,1622.72,395207,13.51857085,-145.7273963,17.7,1634.245385,1639.059111,1652.49,-9.18,1646.798,-18.36,-0.60891746,-0.015525509,27670866.62,82.67,0.1
20130604,735389,1631.38,1640.73,1646.53,1623.62,365384,11.35363081,-131.6534996,22.91,1636.135385,1638.327767,1648.999,-18.22,1641.062,-19.09,-2.16435678,-0.022634139,22978308.02,82.75,0.11
20130605,735390,1608.9,1629.05,1629.31,1607.09,363235,7.734790257,-192.2470815,24.29,1636.723462,1635.525122,1642.973,-51.16,1633.17,-58.57,-3.444178384,-0.028060531,22489922.67,82.56,0.09
20130606,735391,1622.56,1609.29,1622.56,1598.23,354738,5.90105717,-153.8654179,24.33,1637.684615,1634.290349,1639.694,-25.8,1626.8,-43.73,-2.791823432,-0.01693416,21500043.27,81.62,0.1
20130607,735392,1643.38,1625.27,1644.4,1625.27,337199,6.05797789,-37.01171762,21.84,1640.018462,1635.15603,1638.981,-11.03,1629.328,-25.78,-0.723109916,-0.003770611,22773563.94,81.69,0.09
20130610,735395,1642.81,1644.67,1648.69,1639.26,297873,6.066414603,-0.018132131,9.43,1641.757692,1635.884979,1638.302,-11.6,1629.806,-12.54,-0.757543722,-0.010391191,19299116.76,81.7,0.09
20130611,735396,1626.13,1638.64,1640.13,1622.92,343571,4.673293343,-64.49589163,19.89,1642.208077,1634.955934,1634.909,-28.28,1628.756,-24.38,-1.76518561,-0.013486132,11556098.91,81.07,0.09
20130612,735397,1612.52,1629.94,1637.71,1610.92,320255,2.442861662,-103.3822609,26.79,1642.016538,1632.819178,1631.325,-41.89,1629.48,-37.08,-2.58736823,-0.025320205,5053848.975,80.93,0.08
20130613,735398,1636.36,1612.15,1639.25,1608.07,337862,2.569299956,-50.19591141,31.18,1642.416538,1633.156399,1629.52,5.62,1632.24,-23.7,-0.857310771,0.003434452,11345513.29,80.7,0.09
20130614,735399,1626.73,1635.52,1640.8,1623.96,293940,1.870876397,-29.33431654,16.84,1642.187308,1632.544361,1629.119,-13.69,1628.91,-21.63,-1.386396702,-0.008345424,5748427.592,80.61,0.1
20130617,735402,1639.04,1630.64,1646.5,1630.34,313708,2.284352226,37.40167158,19.77,1642.663077,1633.162994,1628.981,7.66,1628.156,-15.37,-0.640155189,0.004673467,7601809.481,80.65,0.11
20130618,735403,1651.81,1639.77,1654.19,1639.77,312098,3.600957479,110.5417214,15.15,1643.359615,1634.938899,1631.024,42.91,1633.292,21.07,-0.496969989,0.025977564,6499424.461,80.67,0.12
20130619,735404,1628.93,1651.83,1652.45,1628.91,354506,2.766264074,37.69856567,23.54,1643.173462,1634.366623,1633.027,6.37,1636.574,-11.49,-1.178747361,0.003910543,-2363655.3,81.31,0.1
20130620,735405,1588.19,1624.62,1624.62,1584.32,485885,-1.169136902,-202.4992667,44.61,1640.783077,1629.968849,1629.59,-55.19,1626.94,-43.19,-4.002635381,-0.033583225,-5818387.16,81.77,0.1
20130621,735406,1592.43,1588.62,1599.19,1577.7,579728,-3.90087115,-184.5689082,21.49,1638.231154,1626.393721,1624.495,-43.93,1620.08,-16.47,-2.349240222,-0.030666967,-10213141.02,82.41,0.1
20130624,735409,1573.09,1588.77,1588.77,1560.33,473366,-7.53945643,-188.4165681,32.1,1635.255,1621.317176,1617.523,-53.64,1606.89,-49.47,-4.104436669,-0.032617318,-14208170.66,82.44,0.1
20130625,735410,1588.03,1577.52,1593.79,1577.09,376117,-9.112485281,-115.4665987,20.7,1632.199615,1618.146969,1613.713,-51.01,1594.134,-55.35,-2.657259498,-0.015187409,-11698539.57,82.61,0.09
20130626,735411,1603.26,1592.27,1606.83,1592.27,355834,-9.02614053,-58.40941535,18.8,1629.775385,1616.729162,1612.787,-48.55,1589,-39.55,-0.350550065,-0.020227823,-5014203.9,82.95,0.09
20130627,735412,1613.2,1606.44,1620.07,1606.44,336454,-8.062695036,-12.90856151,16.81,1627.623077,1616.393051,1610.471,-15.73,1594.002,-12.93,-0.576866187,-0.008317299,-2161294.601,82.96,0.09
20130628,735413,1606.28,1611.12,1615.94,1601.06,497719,-7.767999051,-24.16872732,14.88,1625.735769,1615.429904,1608.426,18.09,1596.772,-6.24,-2.257542382,-0.01998731,-6617682.865,83.18,0.07
20130701,735416,1614.96,1609.78,1626.61,1609.78,310469,-6.756166024,13.0697772,20.33,1624.368462,1615.385151,1606.018,22.53,1605.146,-21.4,-1.307780684,-0.022308861,-6888574.454,83.02,0.1
20130702,735417,1614.08,1614.29,1624.26,1606.77,331713,-5.956625436,6.849421307,17.49,1623.002308,1615.260851,1602.245,40.99,1610.356,-12.65,-0.777633658,-0.009116414,-4476098.072,83.53,0.1
20130703,735418,1615.41,1611.48,1618.97,1604.57,196605,-5.15622611,3.231953026,14.4,1621.285,1615.275056,1600.893,27.38,1612.786,-23.63,-1.441697579,0.016850211,-5706231.122,83.21,0.1
20130705,735420,1631.89,1618.65,1632.07,1614.71,263414,-3.155728335,58.95497037,17.36,1620.651538,1616.857431,1605.263,18.69,1616.524,-19.92,0.181714377,0.024180551,4004185.799,84.44,0.1
20130708,735423,1640.46,1634.2,1644.68,1634.2,351459,-0.868777333,113.8386761,12.79,1620.115,1619.105295,1610.066,34.18,1623.36,11.53,3.291167933,0.041067749,5428138.556,84.22,0.1
20130709,735424,1652.32,1643.93,1654.18,1643.93,315536,1.878990857,154.8891075,13.72,1620.945,1622.2686,1617.989,37.36,1630.832,64.13,3.760918847,0.038908928,11861969.87,84.6,0.1
20130710,735425,1652.62,1651.56,1657.92,1647.66,301101,4.034319315,151.445477,10.26,1621.414231,1625.15921,1624.448,38.54,1638.54,60.19,5.055654794,0.029867725,17489859.8,83.25,0.09
20130711,735426,1675.02,1657.41,1676.63,1657.41,344634,7.463886406,162.9613822,24.01,1623.092692,1629.907856,1631.624,59.61,1650.462,101.93,5.477856212,0.036907022,19288021.22,82.74,0.09
20130712,735427,1680.19,1675.26,1680.19,1672.33,303907,10.47823229,146.4996834,7.86,1625.834615,1634.696632,1638.323,64.78,1660.122,92.16,4.798348365,0.043989073,17440513.66,82.93,0.09
20130715,735430,1682.5,1679.59,1684.51,1677.89,262320,12.90476274,129.3725547,6.62,1628.14,1639.249334,1645.945,50.61,1668.53,79.24,4.295809571,0.040142645,20119106.35,83.08,0.09
20130716,735431,1676.26,1682.7,1683.73,1671.84,308171,14.16104998,101.197081,11.89,1629.404615,1642.774159,1652.075,35.8,1673.318,63.06,4.356650148,0.037094484,21202997.23,82.5,0.09
20130717,735432,1680.91,1677.91,1684.75,1677.91,315344,15.3548813,95.74509676,8.49,1630.87,1646.406144,1658.758,28.59,1678.976,74.63,4.083692475,0.038966988,26567459.09,82.65,0.09
20130718,735433,1689.37,1681.05,1693.12,1681.05,345237,16.79010662,98.78687402,12.21,1633.302308,1650.49794,1666.154,36.75,1681.846,74.41,4.664576725,0.034024518,26199398.9,82.78,0.09
20130719,735434,1692.09,1686.15,1692.09,1684.08,330258,17.94021071,89.98497842,8.01,1636.362692,1654.459088,1672.174,17.07,1684.226,78.01,4.746782551,0.030512561,34148235.73,82.61,0.09
20130722,735437,1695.53,1694.41,1697.61,1690.67,277913,18.91125852,91.82127812,6.94,1638.638462,1658.370604,1677.681,15.34,1686.832,80.12,4.959731585,0.025484657,32247938.96,82.23,0.09
20130723,735438,1692.39,1696.63,1698.78,1691.13,309618,19.20605372,83.74465341,7.65,1641.163846,1661.610546,1681.688,9.89,1690.058,60.5,3.707357726,0.023499312,25958870.2,82.01,0.09
20130724,735439,1685.94,1696.06,1698.38,1682.57,333612,18.7036163,63.7255759,15.81,1642.967692,1663.927637,1685.02,9.68,1691.064,45.48,2.772393109,0.006477099,28072584.69,82.27,0.09
20130725,735440,1690.25,1685.21,1690.94,1680.07,332250,18.44063979,52.21820688,10.87,1644.446154,1666.434529,1686.543,9.34,1691.24,37.93,2.295560182,0.005951782,37358825.71,81.79,0.09
20130726,735441,1691.65,1687.31,1691.85,1676.03,276277,18.13613523,42.67904857,15.82,1646.858462,1668.836002,1687.689,2.28,1691.152,39.03,2.361704445,0.00540892,35940630.56,81.65,0.09
20130729,735444,1685.33,1690.32,1690.92,1681.86,284052,17.18672413,30.34700846,9.79,1650.594615,1670.406859,1687.972,-6.76,1689.112,10.31,0.615515039,0.005381735,37374014.7,81.71,0.08
20130730,735445,1685.96,1687.92,1693.19,1682.42,332053,16.29727983,28.17169733,10.77,1654.191923,1671.888111,1688.942,-9.57,1687.826,5.77,0.343413543,0.002995326,32754825.87,81.84,0.09
20130731,735446,1685.73,1687.76,1698.43,1684.94,384739,15.3963502,55.31794811,13.49,1658.524231,1673.206386,1689.424,-6.66,1687.784,3.23,0.191976226,-0.002154649,27553479.19,81.67,0.09
20130801,735447,1706.87,1689.42,1707.85,1689.42,377517,16.20141844,208.725956,22.12,1663.095,1676.412444,1691.174,20.93,1691.108,30.61,1.826089032,0.008659125,29959912.2,82.36,0.08
20130802,735448,1709.67,1706.1,1709.67,1700.68,313663,16.87090018,210.2151703,8.99,1667.187692,1679.579831,1692.932,19.42,1694.712,28.76,1.710977982,0.008270602,35382701.31,81.92,0.09
20130805,735451,1707.14,1708.01,1709.24,1703.55,252930,17.00133857,157.1105594,6.12,1670.800769,1682.204609,1694.093,15.49,1699.074,17.77,1.051871408,0.008640182,33231756.41,81.84,0.08
20130806,735452,1697.37,1705.79,1705.79,1693.29,314121,16.13041323,60.90387587,13.85,1674.304231,1683.648932,1694.591,12.04,1701.356,5.28,0.31204014,0.006733947,30283455.47,81.62,0.09
20130807,735453,1690.91,1695.3,1695.3,1684.91,301023,14.74891431,-33.65905265,12.46,1677.225385,1684.340462,1695.088,4.95,1702.392,-4.62,-0.272481171,0.000390322,27613226.17,81.27,0.09
20130808,735454,1697.48,1693.35,1700.18,1688.38,327166,14.02256713,17.48602668,11.8,1680.433077,1685.591847,1695.811,11.75,1700.514,5.09,0.300758099,0.003434503,25954386.99,81.02,0.09
20130809,735455,1691.42,1696.1,1699.42,1686.02,295767,12.81027156,-15.50143045,13.4,1683.356538,1686.146909,1695.788,-15.45,1696.864,5.48,0.325041223,0.003600525,20154784.66,81.12,0.08
20130812,735458,1689.47,1688.37,1691.49,1683.35,278916,11.55892579,-55.8787764,8.14,1685.571154,1686.463394,1696.202,-20.2,1693.33,-0.78,-0.04614702,0.002077575,16499967.73,81.45,0.08
20130813,735459,1694.16,1690.65,1696.81,1682.62,303556,10.82093208,-24.30574868,14.19,1687.636538,1687.196404,1697.022,-12.98,1692.688,2.51,0.148375846,0.004975917,16981003.6,81.77,0.08
20130814,735460,1685.39,1693.88,1695.52,1684.83,287143,9.419815279,-55.30293885,10.69,1688.908462,1687.024365,1696.988,-11.98,1691.584,0.06,0.003560134,-0.012584438,8606331.582,81.71,0.09
20130815,735461,1661.32,1679.61,1679.61,1658.59,342669,6.294611912,-244.4103926,26.8,1689.243077,1684.576331,1692.433,-29.59,1684.352,-24.64,-1.461481886,-0.028280311,647104.5614,81.14,0.08
20130816,735462,1655.83,1661.22,1663.6,1652.61,321145,3.336408568,-243.3632625,10.99,1688.505,1681.838585,1687.049,-41.65,1677.234,-29.9,-1.773712279,-0.030056117,-4309648.356,81.29,0.09
20130819,735465,1646.06,1655.25,1659.18,1645.84,290453,0.201332917,-196.4825817,13.34,1687.192308,1678.4311,1680.941,-45.36,1668.552,-60.81,-3.56266148,-0.030229119,-4838888.809,81.27,0.09
20130820,735466,1652.35,1646.81,1658.92,1646.08,299409,-1.755450946,-134.1994667,12.86,1686.032692,1675.947186,1676.439,-37.12,1660.19,-57.32,-3.352693795,-0.022804289,-5182361.805,80.94,0.09
20130821,735467,1642.8,1650.66,1656.99,1639.43,293218,-4.030361939,-122.5950645,17.56,1684.745769,1672.790311,1671.628,-51.36,1651.672,-64.34,-3.768876601,-0.032212456,-10830181.92,81.32,0.08
20130822,735468,1656.96,1645.03,1659.55,1645.03,253746,-4.637196912,-79.98499535,16.75,1683.824615,1671.282663,1667.576,-28.43,1650.8,-40.41,-2.380741971,-0.020373414,-13185436.94,81.49,0.09
20130823,735469,1663.5,1659.92,1664.85,1654.81,258267,-4.538082466,-46.20271791,10.04,1682.829615,1670.541457,1664.784,2.18,1652.334,-27.41,-1.621020634,-0.015371685,-12352066.38,81.36,0.08
20130826,735472,1656.78,1664.29,1669.51,1656.02,243067,-4.944781035,-40.08497945,13.49,1681.471538,1669.230842,1661.515,0.95,1654.478,-40.7,-2.397671843,-0.022064032,-12192456.58,81.39,0.08
20130827,735473,1630.48,1652.54,1652.54,1629.05,321919,-7.305074432,-117.0392146,27.73,1678.969615,1665.540285,1655.147,-15.58,1650.104,-60.94,-3.60288988,-0.032579996,-13547671.33,81.14,0.07
20130828,735474,1634.96,1630.25,1641.18,1627.47,278401,-8.713679522,-118.1325948,13.71,1676.760769,1662.627877,1650.104,-17.39,1648.536,-54.51,-3.226455634,-0.015866901,-14400771.08,81.43,0.07
20130829,735475,1638.17,1633.5,1646.41,1630.88,252755,-9.461917931,-94.38089401,15.53,1674.923462,1660.298556,1647.789,-4.63,1644.778,-55.99,-3.304882656,-0.010665346,-14518121.05,81.97,0.08
20130830,735476,1632.97,1638.89,1640.08,1628.05,273430,-10.35513129,-106.2805273,12.03,1672.720385,1657.695836,1645.503,-23.99,1638.672,-52.42,-3.110259347,-0.007952323,-14869175.75,82.04,0.07
20130903,735480,1639.77,1635.95,1651.35,1633.41,373161,-10.394485,-59.74420026,18.38,1670.725,1655.988614,1644.874,-17.01,1635.27,-21.55,-0.969906331,-0.007613399,-12878925.91,82.39,0.09
20130904,735481,1653.08,1640.72,1655.72,1637.41,331215,-9.245095621,-0.413011696,18.31,1669.484615,1655.711603,1644.947,22.6,1639.79,-2.75,0.426472911,0.006218695,-8362978.307,82.18,0.08
20130905,735482,1655.08,1653.28,1659.17,1653.07,295711,-8.079675503,64.41121675,6.1,1668.296923,1655.65145,1646.175,20.12,1643.814,9.02,0.165219233,-0.001134608,-12027450.51,82.64,0.08
20130906,735483,1655.17,1657.44,1664.83,1640.62,312388,-7.067341502,49.54825109,24.21,1667.121538,1655.605598,1645.996,17,1647.214,2.82,0.752982712,-0.005007514,-14444535.66,82.15,0.08
20130909,735486,1671.71,1656.85,1672.4,1656.85,310278,-4.874232623,136.1828276,17.23,1665.769231,1657.13935,1646.817,38.74,1654.962,28.91,0.890184434,0.008930975,-9837716.253,81.83,0.08
20130910,735487,1683.99,1674.32,1684.09,1674.32,369180,-2.120836976,183.15611,12.38,1664.781538,1659.696555,1649.538,51.02,1663.806,27.03,1.231740307,0.031775723,-1985281.284,81.83,0.08
20130911,735488,1689.13,1681.04,1689.13,1678.7,313546,0.470579408,168.1185074,10.43,1664.088846,1662.49974,1655.403,49.36,1671.016,25.63,1.952582721,0.032069764,3567751.493,81.51,0.08
20130912,735489,1683.42,1689.21,1689.97,1681.96,310629,2.040030086,130.1803693,8.01,1663.552308,1664.492146,1660.249,30.34,1676.684,26.64,3.246896619,0.026879804,-1192707.763,81.51,0.08
20130913,735490,1687.99,1685.04,1688.73,1682.22,273650,3.610966884,111.9774048,6.51,1663.44,1666.730037,1665.231,32.91,1683.248,57.51,3.243504428,0.03259498,1957267.146,81.52,0.08
20130916,735493,1697.6,1691.7,1704.95,1691.7,307980,5.567216889,125.2604202,16.96,1663.444615,1669.670033,1671.694,42.43,1688.426,62.64,3.627828614,0.03406574,3448259.567,81.27,0.08
20130917,735494,1704.76,1697.73,1705.52,1697.73,277424,7.607615419,117.0293163,7.92,1663.957692,1673.011935,1678.193,33.05,1692.58,66.59,4.396284071,0.030315118,6215061.167,81.14,0.08
20130918,735495,1725.52,1705.74,1729.44,1700.35,398976,10.77559016,138.7000621,29.09,1665.344231,1678.012703,1685.437,41.53,1699.858,92.55,5.66758728,0.040822477,13365819.98,80.23,0.08
20130919,735496,1722.34,1727.34,1729.86,1720.2,374013,12.88114769,134.0439725,9.66,1666.428077,1682.23435,1692.163,38.35,1707.642,82.57,5.472850083,0.038999268,15101001.86,80.38,0.09
20130920,735497,1709.91,1722.44,1725.23,1708.89,507403,13.39244037,97.90734702,16.34,1667.371154,1684.870126,1697.637,25.92,1712.026,56.83,4.711660349,0.022340357,7699715.894,80.44,0.08
20130923,735500,1701.84,1711.44,1711.44,1697.1,312695,12.99664471,54.62517937,14.34,1668.929615,1686.486305,1700.65,12.71,1712.874,46.76,3.785286961,0.010488648,7329808.33,80.46,0.09
20130924,735501,1697.42,1702.6,1707.63,1694.9,326893,12.1858459,33.47084041,12.73,1670.529231,1687.527609,1701.993,14,1711.406,42.25,2.682265831,0.004883883,3491204.237,80.59,0.09
20130925,735502,1692.77,1698.02,1701.71,1691.88,314873,11.04079445,6.660787373,9.83,1672.325769,1688.026885,1702.357,4.78,1704.856,21.06,2.277231312,0.005523491,3149069.139,80.34,0.08
20130926,735503,1698.67,1694.05,1703.85,1693.11,281393,10.48850862,7.780913978,11.08,1674.107308,1689.040515,1703.882,1.07,1700.122,14.68,2.628128833,0.006287272,1660358.433,80.54,0.08
20130927,735504,1691.75,1695.52,1695.52,1687.11,295170,9.384256096,-49.7716086,11.56,1675.99,1689.298561,1704.258,-13.01,1696.49,2.62,1.198772514,-0.003446041,-2006821.736,80.27,0.08
20130930,735507,1681.55,1687.26,1687.26,1674.99,330863,7.598482679,-118.4039381,16.76,1676.935769,1688.560603,1702.653,-43.97,1692.432,-1.87,-0.144893972,-0.01361482,-2549608.58,80.23,0.06
20131001,735508,1695,1682.41,1696.55,1682.07,323869,7.185714529,-56.41782174,15,1678.147308,1689.173879,1701.677,-30.52,1691.948,7.01,0.653804358,-0.017687422,5926055.353,80.19,0.08
20131002,735509,1693.87,1691.9,1693.87,1680.34,314860,6.690289745,-73.30502106,14.66,1679.573846,1689.621128,1698.512,-31.65,1692.168,-3.73,0.586701821,-0.016529837,5127610.393,79.9,0.07
20131003,735510,1678.66,1692.35,1692.35,1670.36,327965,5.012560473,-128.8354286,23.51,1681.426923,1688.577211,1694.144,-46.86,1688.166,-26.1,-0.316510193,-0.018275816,988693.059,79.75,0.08
20131004,735511,1690.5,1678.79,1691.94,1677.33,288027,4.585478445,-75.48498468,14.61,1683.563077,1688.760334,1692.203,-35.02,1687.916,-35.02,0.386581868,-0.006663376,6980319.145,80.13,0.08
20131007,735514,1676.12,1687.15,1687.15,1674.7,267849,3.051491347,-103.1432744,15.8,1685.022692,1687.556493,1689.631,-49.4,1686.83,-46.22,-0.467342443,-0.012548456,2221449.685,79.93,0.08
20131008,735515,1655.45,1676.22,1676.79,1655.03,356923,0.165985884,-177.2362816,21.76,1685.887308,1684.498731,1685.434,-46.39,1678.92,-54.46,-1.993925867,-0.022046705,-6444606.21,80.01,0.08
20131009,735516,1656.4,1656.99,1662.47,1646.47,357784,-2.02084587,-186.8056973,16,1686.526923,1681.822662,1681.797,-41.02,1671.426,-45.44,-1.605065878,-0.024884174,-7911915.149,80.37,0.09
20131010,735517,1692.56,1660.88,1692.56,1660.88,336230,-0.826587605,-22.43675495,36.16,1688.045385,1682.845265,1681.186,-0.21,1674.206,-4.86,0.270736201,0.000478565,-2114822.388,80.48,0.09
20131011,735518,1703.2,1691.09,1703.44,1688.52,294467,0.967279555,88.38717714,14.92,1689.896154,1684.783812,1682.331,4.53,1676.746,10.43,0.329877474,0.012711367,-2350128.178,80.42,0.1
20131014,735521,1710.14,1699.86,1711.03,1692.13,258058,2.915326139,123.1794431,18.9,1692.010385,1687.198687,1685.19,18.39,1683.55,11.47,0.315586945,0.008853076,-4958014.769,80.34,0.1
20131015,735522,1698.06,1709.17,1711.57,1695.93,332774,3.444703649,99.69480726,15.64,1693.023846,1688.233097,1685.496,16.51,1692.072,6.31,-1.59140433,0.002467522,-12215231.86,80.44,0.1
20131016,735523,1721.54,1700.49,1721.76,1700.49,348618,5.69325066,156.7452661,23.7,1694.468077,1691.405183,1688.263,66.09,1705.1,39.99,1.157570629,0.024907931,-3988504.068,80.46,0.11
20131017,735524,1733.15,1720.17,1733.45,1714.12,345359,8.316206287,174.2754866,19.33,1696.161154,1695.38088,1693.712,76.75,1713.218,38.15,2.104959291,0.024608372,-2215333.506,79.66,0.1
20131018,735525,1744.5,1736.72,1745.31,1735.74,366489,11.18187003,179.5146024,12.16,1698.510385,1700.058892,1699.112,51.94,1721.478,50.63,3.055937901,0.039197478,1366372.263,79.61,0.1
20131021,735528,1744.66,1745.2,1747.79,1740.67,305271,13.31238298,146.6367512,7.12,1700.69,1704.306616,1705.966,41.46,1728.382,66,2.70741227,0.051133172,-2764355.794,79.7,0.09
20131022,735529,1754.67,1746.48,1759.33,1746.48,385084,15.62839874,138.9541557,14.67,1702.885,1709.103129,1715.888,44.53,1739.704,64.17,3.719225654,0.056004833,-3080880.459,79.26,0.08
20131023,735530,1746.38,1752.27,1752.27,1740.5,371338,16.60352905,99.00900739,14.17,1704.485769,1712.653307,1724.886,48.32,1744.672,70.26,3.855371532,0.030818035,-3081079.385,79.28,0.08
20131024,735531,1752.07,1747.48,1753.94,1745.5,367170,17.63220916,92.15129704,8.44,1705.506923,1716.407278,1730.837,30.53,1748.456,96.62,5.836479507,0.027892721,10250230.75,79.19,0.08
20131025,735532,1759.77,1756.01,1759.82,1752.45,317572,18.85146328,93.38639473,7.75,1706.946538,1720.537061,1736.494,26.62,1751.51,103.37,6.240642357,0.028202549,16288933.39,79.21,0.08
20131028,735535,1762.11,1759.42,1764.99,1757.67,328230,19.77855453,92.3990397,7.32,1708.954231,1724.496389,1741.691,17.61,1755,69.55,4.109160089,0.036348469,20360053.52,79.33,0.08
20131029,735536,1771.95,1762.93,1772.09,1762.93,335846,21.0644687,103.1419561,9.98,1711.650769,1729.01578,1749.08,27.29,1758.456,68.75,4.036519493,0.028448884,27547900.57,79.62,0.08
20131030,735537,1763.31,1772.27,1775.22,1757.24,352304,21.14266962,86.66875409,17.98,1714.185,1732.281896,1753.257,8.64,1761.842,53.17,3.109102179,0.017104196,23446946.17,79.7,0.08
20131031,735538,1756.54,1763.24,1768.53,1755.72,382653,20.42293906,66.15488309,12.81,1716.637692,1734.592192,1755.596,10.16,1762.736,58.48,3.443930132,0.006854384,22260687.42,80.23,0.07
20131101,735539,1761.64,1758.7,1765.67,1752.7,368629,20.03314516,59.77948197,12.97,1719.059615,1737.168174,1757.31,9.57,1763.11,40.1,2.329309804,0.009638746,26301156.63,80.72,0.08
