Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20130516,735370,15273.92,15233.22,15302.49,15215.82,145094730,165.9164551,113.803058,86.67,14864.53462,14971.63773,15186.866,15112.112,128.1,532.42,3.621707662,0.017019383,3692072.353,83.74,0.11
20130517,735371,15234.75,15354.4,15357.4,15234.75,175753244,175.9864305,128.0404995,124.18,14883.35231,15008.09128,15234.048,15150.156,271.78,641.85,4.362601996,0.025107461,7019675.07,84.21,0.1
20130520,735374,15348.33,15335.28,15391.84,15314.15,116424321,180.3452269,130.0134226,77.69,14901.43769,15039.25211,15282.768,15186.795,216.79,503.7,3.396131767,0.018198559,5599433.206,83.82,0.1
20130521,735375,15334.97,15387.58,15434.5,15325.68,122966824,185.8771018,124.5854437,108.82,14931.76,15072.4262,15317.234,15219.933,295.9,413.62,2.762261953,0.018356363,7378690.894,83.84,0.09
20130522,735376,15387.12,15307.17,15542.4,15265.96,171845956,181.6784613,104.1447521,276.44,14952.92885,15094.78275,15323.53,15240.138,91.92,338.28,2.259887006,0.014669596,7712399.4,84.29,0.08
20130523,735377,15300.57,15294.5,15348.41,15180.23,148814804,175.3078061,45.03771129,168.18,14978.92538,15113.80344,15335.786,15261.326,18.81,238.3,1.58273668,0.011508058,7462819.228,83.75,0.08
20130524,735378,15290.74,15303.1,15306.71,15199.63,105655405,169.0047821,34.41565225,107.08,15008.38538,15131.83168,15325.526,15279.787,69.88,197.98,1.310681411,0.013815501,7364711.224,83.65,0.09
20130528,735382,15307.33,15409.39,15521.49,15307.33,130683132,170.6195094,114.8055555,218.39,15041.53462,15158.26581,15340.348,15311.558,74.11,290.9,1.924133958,0.012598812,6736207.139,84.26,0.09
20130529,735383,15399.94,15302.8,15400.25,15229.53,114020585,161.4373213,39.41741529,179.86,15069.82808,15172.03097,15323.392,15320.313,-84.78,211.12,1.398916489,0.001771571,6823948.642,83.62,0.08
20130530,735384,15306.02,15324.53,15398.7,15280.99,121148980,154.137005,50.30494126,117.71,15093.1,15186.55469,15326.864,15325.197,17.36,109.28,0.718226779,0.005958421,6704971.78,83,0.08
20130531,735385,15322.22,15115.57,15392.38,15115.57,208825408,129.9916632,-74.90089859,276.81,15109.995,15179.79424,15291.078,15313.432,-178.93,-160.12,-1.048201423,-0.015554499,4887830.314,83.27,0.09
20130603,735388,15123.55,15254.03,15254.11,15123.55,147977398,120.6382282,-92.90597065,138.54,15131.27308,15186.86431,15281.264,15303.395,-49.07,20.81,0.136609331,-0.00529824,5588261.058,82.67,0.1
20130604,735389,15255.22,15177.54,15304.98,15100.78,134278488,105.8334774,-115.1862308,204.2,15149.15731,15185.97628,15234.894,15287.621,-125.56,-176.86,-1.151852238,-0.01364997,4781183.019,82.75,0.11
20130605,735390,15168.1,14960.59,15168.63,14945.57,141400855,75.72168149,-227.4946117,231.97,15154.61269,15164.51092,15166.452,15244.922,-448.8,-374.69,-2.443320239,-0.022641677,4489460.356,82.56,0.09
20130606,735391,14955.45,15040.62,15040.62,14844.22,140407945,57.65105297,-193.8612598,196.4,15162.33654,15152.71179,15109.67,15218.267,-262.18,-346.96,-2.254805499,-0.016599431,4207372.932,81.62,0.1
20130607,735392,15044.46,15248.12,15255.58,15044.46,137382946,59.38886763,-44.56942667,214.96,15183.38154,15161.79828,15136.18,15213.629,-76.41,-59.05,-0.385766931,-0.003592736,4573716.199,81.69,0.09
20130610,735395,15247.81,15238.59,15300.64,15211.25,94245075,59.3133792,5.003880314,89.39,15199.03577,15169.11178,15133.092,15207.178,-85.94,-68.58,-0.448025337,-0.011084151,4599763.53,81.7,0.09
20130611,735396,15231.38,15122.02,15251.07,15086.09,101612559,49.27926856,-53.84158502,164.98,15204.73038,15164.62685,15121.988,15178.441,-202.51,-185.15,-1.209563884,-0.011813524,2760175.96,81.07,0.09
20130612,735397,15130.39,14995.23,15241.28,14981.21,105772911,30.74189677,-98.48665445,260.07,15205.74346,15148.49382,15128.916,15147.684,-329.3,-311.94,-2.037868528,-0.021488424,1556721.276,80.93,0.08
20130613,735398,14992.54,15176.08,15202.27,14953.45,104486129,30.29476049,-60.27687271,248.82,15210.35423,15151.12107,15156.008,15132.839,60.51,-118.42,-0.774265259,0.003987196,2552188.167,80.7,0.09
20130614,735399,15178.08,15070.18,15205.92,15044.8,107433834,21.15133737,-53.96621987,161.12,15209.01038,15143.4124,15120.42,15128.3,-183.85,-232.92,-1.522044553,-0.012052553,1390628.436,80.61,0.1
20130617,735402,15078.71,15179.85,15261.71,15078.71,139252135,22.49524988,7.321855505,191.53,15212.75,15146.88265,15108.672,15120.882,2.31,-123.25,-0.805392371,0.000152175,2502084.095,80.65,0.11
20130618,735403,15186.3,15318.23,15340.09,15186.3,99214417,34.33067706,103.9342952,160.24,15220.43231,15163.20144,15147.914,15134.951,357.64,-91.16,-0.591587337,0.023347345,2175674.443,80.67,0.12
20130619,735404,15315.47,15112.19,15322.07,15112.11,111382152,26.77597555,30.103462,209.96,15221.22115,15158.34321,15171.306,15150.111,71.57,-190.61,-1.245589043,0.004735912,468833.632,81.31,0.1
20130620,735405,15105.51,14758.32,15105.51,14732.03,172631857,-7.677035338,-200.8951916,380.16,15203.64692,15120.24576,15087.754,15121.881,-489.8,-566.21,-3.694795207,-0.032121993,-454604.9723,81.77,0.1
20130621,735406,14760.62,14799.4,14858.56,14688.43,420075209,-31.30561041,-192.2298807,170.13,15185.32808,15089.68902,15033.598,15077.009,-376.68,-316.17,-2.09168427,-0.028820908,-1211614.99,82.41,0.1
20130624,735409,14795.79,14659.56,14795.79,14551.27,158666981,-60.61659532,-185.9156988,248.13,15163.26423,15048.72435,14929.54,15019.106,-410.62,-594.47,-3.897134069,-0.030581893,-1900035.969,82.44,0.1
20130625,735410,14669.69,14760.31,14812.03,14669.69,135941916,-74.85321774,-117.6726565,152.47,15140.41462,15021.25632,14817.956,14982.935,-419.54,-417.23,-2.748996214,-0.015666315,-1629063.111,82.61,0.09
20130626,735411,14769.99,14910.14,14938.98,14769.68,133231043,-73.20198781,-60.69093941,178.67,15124.06308,15010.67381,14777.546,14974.426,-408.09,-50.45,-0.337219321,-0.017523629,-29148.72357,82.95,0.09
20130627,735412,14921.28,15024.49,15075.01,14921.28,113648930,-61.95214114,-5.02499449,164.87,15110.09808,15011.98964,14830.78,14959.267,-87.7,-16.13,-0.10724292,-0.003031815,787568.8998,82.96,0.09
20130628,735413,15016.58,14909.6,15034.63,14884.8,230001214,-61.59716564,-23.04154111,149.83,15094.80692,15002.23825,14852.82,14943.209,151.28,-338.52,-2.220076967,-0.017803206,-976616.5748,83.18,0.07
20130701,735416,14911.6,14974.96,15083.28,14911.6,120572441,-55.4031858,1.787689662,173.68,15082.51692,14999.64032,14915.9,14922.72,175.56,-201.12,-1.325243409,-0.022409247,-1154416.462,83.02,0.1
20130702,735417,14973.04,14932.41,15049.22,14870.51,116606774,-53.31327925,-12.26410894,178.71,15068.25962,14993.23743,14950.32,14884.138,272.85,-137.77,-0.914189479,-0.011896357,-770744.5335,83.53,0.1
20130703,735418,14923.73,14988.55,15025.9,14858.93,60998271,-46.58992478,-4.239355731,166.97,15052.07346,14992.79101,14966.002,14871.774,228.24,-191.3,-1.260223256,0.015360392,-724448.8662,83.21,0.1
20130705,735420,14995.46,15135.84,15137.51,14971.2,94564052,-29.04177043,58.80947507,166.31,15045.65192,15006.41472,14988.272,14909.526,111.35,23.65,0.15649618,0.022228036,1632720.566,84.44,0.1
20130708,735423,15137.22,15224.69,15262.72,15137.22,136823834,-7.874506814,118.7125395,126.88,15041.81192,15027.20284,15051.29,14952.055,315.09,466.37,3.160048027,0.037119311,1107477.275,84.22,0.1
20130709,735424,15228.46,15300.34,15320.42,15228.46,109265860,14.83402744,155.3631485,95.73,15048.91846,15053.21591,15116.366,15016.133,325.38,500.94,3.384866954,0.035295294,2472358.149,84.6,0.1
20130710,735425,15298.03,15291.66,15348.95,15258.89,105045250,31.7641437,148.9154456,90.06,15050.36577,15075.92487,15188.216,15069.268,359.25,632.1,4.31186202,0.024949548,3713493.912,83.25,0.09
20130711,735426,15298,15460.92,15483.55,15298,124952994,58.16871748,153.6543857,191.89,15061.265,15112.59107,15282.69,15124.346,472.37,700.61,4.746580526,0.028227945,4201741.809,82.74,0.09
20130712,735427,15460.69,15464.3,15498.39,15410.27,130140271,78.46279988,134.7814021,88.12,15080.63846,15146.08716,15348.382,15168.327,475.75,554.16,3.716665303,0.035869713,2929771.487,82.93,0.09
20130715,735430,15459.69,15484.26,15509.48,15455.77,99433682,95.06080973,119.0432968,53.71,15097.70154,15178.2941,15400.296,15225.793,348.42,459.77,3.060137149,0.032891465,3481845.235,83.08,0.09
20130716,735431,15485.03,15451.85,15498.16,15415.71,105972892,104.3962213,94.55513218,82.45,15105.53731,15204.34704,15430.598,15273.482,227.16,542.25,3.636918495,0.033616687,3728940.437,82.5,0.09
20130717,735432,15456.92,15470.52,15502,15438.12,126237937,112.0099344,87.61434843,63.88,15114.45769,15229.69685,15466.37,15327.293,170.18,495.56,3.309257587,0.031154092,4547408.388,82.65,0.09
20130718,735433,15465.91,15548.54,15589.4,15465.91,136270475,122.9224455,95.45313776,123.49,15130.86231,15260.06286,15483.894,15383.292,256.88,616.13,4.126125656,0.026542685,4688492.261,82.78,0.09
20130719,735434,15524.27,15543.74,15544.55,15491.96,229264142,129.688402,84.1872403,56.58,15151.95885,15287.07973,15499.782,15424.082,82.82,555.19,3.704094125,0.020525948,6256750.267,82.61,0.09
20130722,735437,15543.97,15545.55,15576.21,15516.2,130819334,133.6558221,81.2924793,60.01,15166.16923,15311.69595,15512.04,15456.168,81.25,557,3.71617001,0.015773646,5521578.266,82.23,0.09
20130723,735438,15547,15567.74,15604.22,15544.06,98694894,137.0111988,85.55346051,60.16,15185.30615,15336.08109,15535.218,15482.908,83.48,431.9,2.853492109,0.017734109,5010707.358,82.01,0.09
20130724,735439,15576.69,15542.24,15602.6,15496.84,99320208,136.044486,73.03530757,105.76,15199.24423,15355.71528,15549.562,15507.966,90.39,317.55,2.085756754,0.005232193,5765568.815,82.27,0.09
20130725,735440,15539.17,15555.61,15560.33,15455.59,103259630,134.8032781,56.11843832,104.74,15208.37423,15374.75287,15550.976,15517.435,85.09,255.27,1.668394297,0.005869908,7532444.797,81.79,0.09
20130726,735441,15547.85,15558.83,15560.97,15405.16,94881200,132.5514682,35.99213332,155.81,15225.55269,15392.28402,15553.994,15526.888,10.29,267.17,1.747161525,0.004792777,6641774.549,81.65,0.09
20130729,735444,15557.14,15521.97,15557.14,15482.27,87239226,126.3362728,39.58762987,76.56,15254.92385,15404.63507,15549.278,15530.659,-21.77,61.05,0.394866541,0.004517468,7115955.477,81.71,0.08
20130730,735445,15534.49,15520.59,15593.91,15479.13,117552248,119.9170026,45.7760646,114.78,15282.66192,15415.6784,15539.848,15537.533,-24.96,56.29,0.363999664,0.003226037,6108131.31,81.84,0.09
20130731,735446,15528.57,15499.54,15634.32,15492.96,145124144,111.841882,61.04191589,141.36,15314.96885,15423.66522,15531.308,15540.435,-68.2,15.28,0.098680854,-0.003151421,4707187.379,81.67,0.09
20130801,735447,15503.85,15628.02,15650.69,15503.85,111044027,114.4897861,167.9836047,151.15,15348.34231,15443.12758,15545.79,15548.383,85.78,176.17,1.14012238,0.005392878,4883184.557,82.36,0.08
20130802,735448,15627.56,15658.36,15658.43,15558.68,104838026,117.6799128,195.7782008,99.75,15377.12,15463.6259,15565.696,15559.845,102.75,187.84,1.21418026,0.007204458,6849124.806,81.92,0.09
20130805,735451,15651.98,15612.13,15655.21,15584.83,76845623,115.1503549,148.8059637,73.53,15399.72154,15477.76915,15583.728,15566.503,53.3,63.59,0.408977306,0.002843302,5969032.573,81.84,0.08
20130806,735452,15608.44,15518.74,15608.44,15473.4,87730416,104.4063383,-41.80723629,138.73,15423.15,15481.67114,15583.358,15561.603,-3.23,-25,-0.160836452,-0.001512009,5651392.701,81.62,0.09
20130807,735453,15516.21,15470.67,15516.21,15421.75,88428669,90.96420175,-163.5334253,96.99,15442.21577,15480.62341,15577.584,15554.446,-49.92,-74.88,-0.481681253,-0.005460409,4988266.787,81.27,0.09
20130808,735454,15477.27,15498.32,15557.12,15418.6,90990165,81.60168223,-105.3988239,138.52,15463.98154,15482.3088,15551.644,15548.717,-1.22,-69.42,-0.445922144,-0.00388911,4328336.481,81.02,0.09
20130809,735455,15496.63,15425.51,15507.76,15346.65,81179644,67.52823608,-180.4789321,161.11,15480.78769,15476.89939,15505.074,15535.385,-202.51,-116.73,-0.751050042,-0.006214417,3016355.103,81.12,0.08
20130812,735458,15415.22,15419.68,15441.75,15359.93,78060687,55.26740806,-169.7034663,81.82,15491.70462,15471.44992,15466.584,15525.156,-238.68,-135.93,-0.873832656,-0.006501686,2204835.656,81.45,0.08
20130813,735459,15420.68,15451.01,15504.14,15342.34,84791296,47.53077747,-108.102479,161.8,15500.40923,15469.50326,15453.038,15518.198,-161.12,-107.82,-0.692982699,-0.003131061,2438079.193,81.77,0.08
20130814,735460,15447.71,15337.66,15453.08,15316.62,91029397,31.88548823,-146.2792566,136.46,15501.84462,15456.94676,15426.436,15502.01,-181.08,-184.31,-1.187413711,-0.018579449,606825.2931,81.71,0.09
20130815,735461,15332.71,15112.19,15332.71,15094.03,128340099,1.27820477,-233.151783,243.63,15494.94192,15424.11278,15349.21,15450.427,-358.48,-408.4,-2.631343267,-0.034880409,-632242.3464,81.14,0.08
20130816,735462,15112.57,15081.47,15139.77,15054.38,151616085,-25.16702534,-209.9000058,85.39,15480.34769,15391.48014,15280.402,15392.738,-416.85,-418.07,-2.697305856,-0.033990237,-1639311.261,81.29,0.09
20130819,735465,15076.79,15010.74,15106.39,15005.42,111655115,-51.24169822,-176.6749159,100.97,15462.90308,15355.21917,15198.614,15332.599,-414.77,-617.28,-3.949828577,-0.032734616,-1943246.277,81.27,0.09
20130820,735466,15011.82,15002.99,15074.92,14992.16,102344255,-71.70485562,-139.5015682,82.76,15444.39269,15321.67354,15109.01,15281.024,-416.69,-655.37,-4.185431935,-0.030230106,-2321201.054,80.94,0.09
20130821,735467,14993.81,14897.55,15019.7,14880.84,98341451,-95.33126264,-133.9819927,138.86,15423.07346,15281.28082,15020.988,15223.712,-553.46,-714.58,-4.577082051,-0.038763556,-3914737.011,81.32,0.08
20130822,735468,14908.6,14963.74,14989.12,14899,153487170,-107.4754703,-104.8450768,91.57,15403.58192,15251.03884,14991.298,15170.254,-373.92,-555,-3.576321274,-0.029935477,-3824411.815,81.49,0.09
20130823,735469,14988.78,15010.51,15025.56,14931.24,131855227,-112.034431,-79.64654676,94.32,15382.88846,15228.13133,14977.106,15128.754,-101.68,-460.16,-2.974402531,-0.02653557,-3555079.288,81.36,0.08
20130826,735472,15014.58,14946.46,15049.98,14945.24,102820920,-119.4389224,-72.64828205,104.74,15359.91615,15201.30549,14964.25,15081.432,-135.01,-551.86,-3.560773039,-0.032654823,-4564046.144,81.39,0.08
20130827,735473,14939.25,14776.13,14939.25,14765.42,118606311,-137.4666131,-109.6204345,181.04,15330.32308,15160.81258,14918.878,15013.944,-234.61,-649.38,-4.209779774,-0.036611191,-5353510.448,81.14,0.07
